base_currency,target_currency,exchange_rate
PHP,MXN,0.3484434892784398
PHP,MYR,0.07752722490417155
PHP,NZD,0.03020320443938349
PHP,PHP,1.0
PHP,SGD,0.02329714038267229
PHP,THB,0.587656974226556
PHP,ZAR,0.3166749530881622
SGD,EUR,0.6884207627702053
SGD,USD,0.7501721051906926
SGD,JPY,112.39845793749141
SGD,BGN,1.3464133278259673
SGD,CZK,17.206388544678507
SGD,DKK,5.1350681536555145
SGD,GBP,0.5788104089219331
SGD,HUF,274.14980035797885
SGD,PLN,2.8834503648630045
SGD,RON,3.426476662536142
SGD,SEK,7.574349442379182
SGD,CHF,0.6597136169626877
SGD,ISK,100.16522098306486
SGD,NOK,7.920280875671211
SGD,TRY,28.500413052457667
SGD,AUD,1.1846344485749691
SGD,BRL,4.263320941759604
SGD,CAD,1.0743494423791822
SGD,CNY,5.4237918215613385
SGD,HKD,5.829133966680435
SGD,IDR,12397.122401211622
SGD,ILS,2.754371471843591
SGD,INR,64.7532011565469
SGD,KRW,1094.389370783423
SGD,MXN,14.956491807792924
SGD,MYR,3.327757125154895
SGD,NZD,1.2964339804488505
SGD,PHP,42.92372297948506
SGD,SGD,1.0
SGD,THB,25.22442516866309
SGD,ZAR,13.592867960897703
THB,EUR,0.027291831554815644
THB,USD,0.029739908845282607
THB,JPY,4.455937337954751
THB,BGN,0.05337736415490844
THB,CZK,0.6821320378810622
THB,DKK,0.20357522993368085
THB,GBP,0.0229464261346579
THB,HUF,10.868426080074235
THB,PLN,0.11431183646734534
THB,RON,0.1358396331977839
THB,SEK,0.30027837668185914
THB,CHF,0.026153762178979835
THB,ISK,3.9709614912256765
THB,NOK,0.31399252203815403
THB,TRY,1.1298736388199013
THB,AUD,0.04696378373952677
THB,BRL,0.1690155836358178
THB,CAD,0.042591632324445294
THB,CNY,0.21502142408777053
THB,HKD,0.23109085450724598
THB,IDR,491.4729401490135
THB,ILS,0.1091946180508174
THB,INR,2.567083321961737
THB,KRW,43.38609754100598
THB,MXN,0.5929368739936137
THB,MYR,0.13192598455282334
THB,NZD,0.05139597718402882
THB,PHP,1.7016729892743103
THB,SGD,0.039644114516525206
THB,THB,1.0
THB,ZAR,0.5388772140498349
ZAR,EUR,0.05064573309698658
ZAR,USD,0.055188655355786265
ZAR,JPY,8.268928842744998
ZAR,BGN,0.09905292479108635
ZAR,CZK,1.2658394530260826
ZAR,DKK,0.37777665231704227
ZAR,GBP,0.04258191947328437
ZAR,HUF,20.168650291212966
ZAR,PLN,0.2121296530767283
ZAR,RON,0.25207900734363126
ZAR,SEK,0.5572296783995948
ZAR,CHF,0.048533806026842236
ZAR,ISK,7.368954165611547
ZAR,NOK,0.5826791592808306
ZAR,TRY,2.0967181564953155
ZAR,AUD,0.0871511775132945
ZAR,BRL,0.31364396049632814
ZAR,CAD,0.07903773107115725
ZAR,CNY,0.39901747277791844
ZAR,HKD,0.42883768042542414
ZAR,IDR,912.0314003545202
ZAR,ILS,0.2026335781210433
ZAR,INR,4.763762977969106
ZAR,KRW,80.51202836161053
ZAR,MXN,1.1003190681185109
ZAR,MYR,0.2448164092175234
ZAR,NZD,0.09537604456824512
ZAR,PHP,3.15781210433021
ZAR,SGD,0.0735679918966827
ZAR,THB,1.855710306406685
ZAR,ZAR,1.0
